SMILES,Adduct,True CCS,vpa,bond_lengths
C1=CC(=CC=C1C[C@@H](C(=O)O)N)OS(=O)(=O)O,[M-H]-,158.7208083,138.59999999999997,"[1.3994486018268517, 1.3929640105877366, 1.3977645828334633, 1.3965603229312653, 1.3996876660456392, 1.5138795182177998, 1.5373921435546303, 1.536459247995164, 1.219339426631493, 1.3571471847502397, 1.4858178002497326, 1.3704338832676577, 1.6263655576564455, 1.4457128087425362, 1.4479310965064012, 1.6148015039078956, 1.3995328275666044]"
CCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,[M+H]+,149.7711827,135.86666666666667,"[1.5192919368614275, 1.5086034236522567, 1.2215744330065734, 1.358979053775008, 1.4596440398157746, 1.5274795492022828, 1.5207430233311097, 1.2574011431865244, 1.262155075459014, 1.5538599438494907, 1.5565296808802942, 1.5188687334580016, 1.5092607258968513, 1.534513049985636]"
CC(C)C(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C,[M+H]+,154.874198,144.06666666666666,"[1.5247808529195324, 1.5238982384208373, 1.5144522135812146, 1.226452074427701, 1.3582315579414699, 1.4551894914072308, 1.5290924718527437, 1.5132703301153934, 1.2570190695122765, 1.2613339499625968, 1.5602462403200126, 1.5563624910178202, 1.5250669166726616, 1.5245279435747527, 1.514622146651782]"
C/C=C(\C)/C(=O)OC(CC(=O)[O-])C[N+](C)(C)C,[M+H]+,160.3845326,151.73333333333332,"[1.4947089796178088, 1.3484082014494627, 1.4959253285514817, 1.494069893121167, 1.2211217606660199, 1.3466515449459935, 1.4627548673524344, 1.5273411969277622, 1.5119944867887731, 1.255087430771725, 1.262779214617724, 1.5514421566227021, 1.5646676183989672, 1.5132145647698119, 1.5195781403108222, 1.5330845315862431]"
C[C@@H](O)CC(=O)O[C@@H](CC([O-])=O)C[N+](C)(C)C,[M+H]+,156.8712391,151.9,"[1.5249637809446437, 1.4306026087564991, 1.526073508970696, 1.5060671890553339, 1.2227132146782704, 1.3627220032854754, 1.4469060225418102, 1.5322353551381198, 1.5188987182277325, 1.2638124373121762, 1.2549052107203984, 1.5510827564332568, 1.566443346781863, 1.5157254432331062, 1.5130965272036057, 1.5280951428873253]"
C[C@@H](O)CC(=O)O[C@@H](CC([O-])=O)C[N+](C)(C)C,[M+Na]+,168.5310454,148.03333333333336,"[1.524974984401287, 1.4255909267719575, 1.52886979487367, 1.5037979257035228, 1.2222334724946573, 1.3507103536569518, 1.4501848058227793, 1.5264377399943914, 1.5264521123094978, 1.2626333575179614, 1.261311762546441, 1.563857435668809, 1.557286025610978, 1.5288556219620149, 1.508822716512165, 1.5274565418105917]"
CCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,[M+H]+,168.3064051,163.83333333333334,"[1.5217909369080058, 1.5321018958439143, 1.535553045907099, 1.527112109490014, 1.5070733007840196, 1.22356768716518, 1.3623034810172672, 1.4551508884661621, 1.5269890621461109, 1.5161488631060518, 1.2732903668331665, 1.2686910028604175, 1.5646022945424778, 1.572374740121184, 1.5343368956664274, 1.5119926094859901, 1.5330808840547516]"
CCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,[M+Na]+,181.5267057,164.86666666666665,"[1.5205434092485752, 1.5303658080732714, 1.533515943018641, 1.526044594480278, 1.5064024600301409, 1.223674998238454, 1.3581712831922566, 1.4634482590823412, 1.524417651497354, 1.5049218973839842, 1.2612025448301263, 1.259254543447904, 1.5597553195481737, 1.56446624199988, 1.5195488885863064, 1.535970742147685, 1.5187089875124924]"
CCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,[M+H]+,180.3057189,182.83333333333331,"[1.5200298008448225, 1.5292982051862656, 1.5297247540507957, 1.528934884018103, 1.535149957200972, 1.5307219678568367, 1.5118787042954471, 1.2209966001656751, 1.3635987030501042, 1.4508639072655385, 1.523376325191503, 1.5161583998875785, 1.2568653324259267, 1.2637944262799496, 1.5463500758618303, 1.5651266986388266, 1.5277922124297303, 1.5152329489409775, 1.5211372111983605]"
CCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,[M+Na]+,193.1227328,183.2,"[1.5218798164445144, 1.5306049630638674, 1.5342576186853905, 1.5314191365060448, 1.5338494051813247, 1.5268991847942501, 1.507026340617432, 1.222084662158929, 1.3590684970406652, 1.4553393253789526, 1.5221252587673684, 1.5165271298061216, 1.2598443051348673, 1.2580960648895472, 1.5565220728438232, 1.5639394789488668, 1.5260544569516226, 1.5326252336874413, 1.5088273133025953]"
CCCCCCCCCC(=O)O[C@H](CC([O-])=O)C[N+](C)(C)C,[M+H]+,191.7159921,203.1,"[1.5207264118086192, 1.5308686211989588, 1.527829626344107, 1.5334946378296312, 1.5337448519880799, 1.5318401802881274, 1.5342019521238834, 1.528610366649506, 1.5092191255871237, 1.2266733282149411, 1.355973512093562, 1.4556608173244128, 1.5290149347824769, 1.5139370373077958, 1.2613865965260909, 1.2574481486683953, 1.5610901352938569, 1.5566140209762602, 1.5250112053794742, 1.524538756934782, 1.5141704901656294]"
CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C,[M+H]+,218.4086209,279.56666666666666,"[1.5202937983648916, 1.5300425995752847, 1.5325776964025508, 1.5333065851970726, 1.5054079859779896, 1.345348590764484, 1.504836643175798, 1.5029929093864127, 1.3449313450895373, 1.503515120239845, 1.505421857640608, 1.3446642802479785, 1.5018996667110471, 1.5017254386940062, 1.3430206937222704, 1.5020792498698554, 1.5326301802455213, 1.5302065437995804, 1.5055813017981912, 1.2238615791448828, 1.3547838279648496, 1.4627663156188109, 1.5256159535625926, 1.504855234573979, 1.2618586807658951, 1.260663618780266, 1.5572270244810018, 1.5635544235063037, 1.5331349114333208, 1.5164248839667018, 1.5218487635864455]"
CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C,[M+Na]+,223.777501,281.53333333333336,"[1.521632176199284, 1.5324791621569078, 1.5342478131680974, 1.533133500879278, 1.5032809015724717, 1.3435304893760962, 1.5016325780167525, 1.502202451583213, 1.344393262074804, 1.5010925286027377, 1.5041831045328014, 1.3466724090592215, 1.5017522891528867, 1.4996649824919814, 1.344872961177144, 1.5046538647110126, 1.5367116373882168, 1.534262550998394, 1.5112657856827068, 1.2242212864618005, 1.3594950065208566, 1.4628133666705156, 1.5279290861749455, 1.5102669202344594, 1.2592206454630188, 1.2583909221733245, 1.5552285792622493, 1.5576271342582946, 1.537396211003613, 1.5166459750521744, 1.5251577021762164]"
CSCCC(NC(=O)C(CC1=CC=CC=C1)NC(=O)CNC(=O)CNC(=O)C(N)CC1=CC=C(O)C=C1)C(O)=O,[M+H]+,230.0203611,312.4,"[1.8086065257614543, 1.8277877923832488, 1.5243783114302152, 1.5317868062608364, 1.466159909471166, 1.3877725235646228, 1.2269621932079244, 1.5452566363313076, 1.5363672288679016, 1.5143406519618017, 1.4011058802291643, 1.3956198176084638, 1.3929666158403768, 1.39377197269461, 1.3955449041760923, 1.4667980929747675, 1.3729458742363958, 1.2286776805218549, 1.52981261047706, 1.45188083051598, 1.3792934230320626, 1.2323507421559654, 1.5296543524875204, 1.451920016237098, 1.382627375266779, 1.2306829244587507, 1.5476107784340127, 1.4771506086532413, 1.5453074287273016, 1.5157385312498959, 1.404965728507887, 1.3956389309906156, 1.390200083545178, 1.3640625070621861, 1.390135550266596, 1.3962804340928048, 1.5366061181794686, 1.3480554843912789, 1.2242064171196294, 1.4024820996353322, 1.4045529554989604]"
CSCCC(NC(=O)C(CC1=CC=CC=C1)NC(=O)CNC(=O)CNC(=O)C(N)CC1=CC=C(O)C=C1)C(O)=O,[M+Na]+,227.9787638,310.56666666666666,"[1.8063671787589928, 1.8238296599679649, 1.5304608853532815, 1.5329824069177242, 1.4672729372857176, 1.3818757189898838, 1.231822974072874, 1.5406280165958397, 1.5359367682483531, 1.510344339242315, 1.402105339592493, 1.3973346426060322, 1.39453785694103, 1.3914771449444063, 1.3987434287918843, 1.4574895077222112, 1.3773935174537961, 1.2293172469361906, 1.5389443258406195, 1.4603164739730075, 1.3799121326906858, 1.2281168699468894, 1.5339324196030115, 1.4507209868102064, 1.3797651123198786, 1.2267696762957074, 1.5414262952042153, 1.4876167506515643, 1.5405621756858605, 1.5170297860266333, 1.4028680619741525, 1.3965557404573496, 1.3898992281256244, 1.3595079361928828, 1.3912446160856973, 1.3983258900364566, 1.535579497893229, 1.3509162453126313, 1.2226277110267307, 1.399904640688667, 1.40304729809883]"
CSCCC(NC(=O)C(CC1=CC=CC=C1)NC(=O)CNC(=O)CNC(=O)C(N)CC1=CC=C(O)C=C1)C(O)=O,[M-H]-,224.0907849,298.8,"[1.8090106175911476, 1.821957488988157, 1.5260838744194563, 1.5370055251533608, 1.4589432598825836, 1.3724140365600075, 1.230427346405748, 1.5501436499263606, 1.5404408189731857, 1.5082286280445352, 1.403465000994942, 1.3963139235451425, 1.3930584695947619, 1.3927978616541299, 1.3968585023399878, 1.4759726444496055, 1.3726809409068128, 1.2314990709159153, 1.52813644404791, 1.4460117846453555, 1.3710920107851043, 1.228015974882509, 1.5370156084269113, 1.45759597276309, 1.3820182368461345, 1.227348183365299, 1.543493096540474, 1.4893818811384676, 1.5388268598156054, 1.5114806356052675, 1.4033627175642862, 1.397111406274657, 1.3928678012617461, 1.3649051408917492, 1.3893360603123723, 1.394945367213613, 1.5372675530173248, 1.3512355457454537, 1.2228603160263194, 1.401029913307545, 1.404126842484825]"
CC(C)C[C@@H](C(=O)O)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)CNC(=O)CNC(=O)[C@H](CC2=CC=C(C=C2)O)N,[M+Na]+,231.9312658,303.8333333333333,"[1.5290366771483859, 1.5282905088464147, 1.5468156722408133, 1.5382884276106097, 1.5265182774726058, 1.2243385461438827, 1.3458819951125496, 1.4613066486807478, 1.374423587398444, 1.231772423679119, 1.5414260703295262, 1.5386560152790965, 1.5127073191228093, 1.401205963380497, 1.395729602864956, 1.3932969176863155, 1.3928372518310683, 1.3960261014746045, 1.462693502996662, 1.370297945304331, 1.2316219383428377, 1.5271788469213687, 1.447884932140928, 1.3725496759890043, 1.227214834636178, 1.5292486229492461, 1.4598007631334744, 1.3830368072771242, 1.2296718622071219, 1.5456048973440133, 1.541534140481284, 1.5133850400387014, 1.4027150985621175, 1.3977959486395366, 1.3902530685566628, 1.3889944986433995, 1.3953725413035447, 1.3635346790401963, 1.4813853742888505, 1.402270279098277, 1.4029725415088854]"
CN1C=NC2=C(N=CN2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)C1=O,[M+H]+,162.0794639,152.33333333333331,"[1.4462514776119313, 1.390691041581723, 1.300946716927109, 1.3527494236549376, 1.3787455534262723, 1.3705459770658113, 1.3162449591881586, 1.3783432310764314, 1.4486430833098145, 1.4510925635342806, 1.4418114638452573, 1.5280499120175062, 1.4251547993006455, 1.5251207084429783, 1.42797662631734, 1.5203347080700471, 1.445637855353116, 1.4513890251483088, 1.2286054703135814, 1.4057407237465909, 1.3670308192150278, 1.533988709141429]"
CN1C=NC2=C(N=CN2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)C1=O,[M+Na]+,174.6320699,152.4,"[1.4470623178054238, 1.3921351650808016, 1.30384171819967, 1.3548677743170157, 1.3764539404814093, 1.3708525921526509, 1.3180492004060158, 1.3719069612787276, 1.4539008725879823, 1.4460173002761012, 1.4540129069491676, 1.5306474234475773, 1.426121682167347, 1.5229924288100962, 1.434638142070758, 1.5164727246616183, 1.429021654338395, 1.451039210435359, 1.2278933071414875, 1.4073422458015827, 1.3698370099111574, 1.5335193008599841]"
CC(=O)C1=C(O)C=C(O)C=C1O,[M-H]-,128.9829292,100.76666666666667,"[1.5045372350153547, 1.2347675046933784, 1.494682978222458, 1.4032523773171677, 1.3676047145468977, 1.3992619051098556, 1.3900667788691436, 1.3631985575202101, 1.38721604271333, 1.3951517413471124, 1.3728822221419834, 1.4094929514014745]"
CCCCCCCC\C=C/C\C=C/C\C=C/CCCC(O)=O,[M+H]+,190.3748743,210.1,"[1.520239200016748, 1.5280373502452678, 1.5291458848549861, 1.5301074165765, 1.5316878164007848, 1.531614542697436, 1.5311827876237598, 1.5028959113950824, 1.3434743247510748, 1.5027553596339218, 1.5019575262832334, 1.3437809989712826, 1.502404017700379, 1.5036232762562314, 1.3429451581007552, 1.5006970133338167, 1.5333570547654534, 1.5284341085087696, 1.5027233686288695, 1.3456566855369652, 1.2204114812783087]"
CCCCCCCC\C=C/C\C=C/C\C=C/CCCC(O)=O,[M+Na]+,188.3829307,212.6,"[1.5220162506769706, 1.530933725738207, 1.5309875301169347, 1.532612599084896, 1.5312844251266258, 1.5296625262709707, 1.5303099734059948, 1.5026966093316232, 1.3436502876791525, 1.5019127404313943, 1.5023712924174866, 1.3445080314513609, 1.503977740897781, 1.5020612897883732, 1.342607740012482, 1.5024525804178388, 1.5303359708503812, 1.5275856155825984, 1.5049837716510108, 1.3484065096364546, 1.2188091673739276]"
CCCCCCCC\C=C/C\C=C/C\C=C/CCCC(O)=O,[M-H]-,182.4754336,210.6333333333333,"[1.5200996161124116, 1.52791661676426, 1.528741756119463, 1.5340527725542965, 1.5334567408748416, 1.5336298211981028, 1.5308534523726014, 1.50347038555743, 1.3434462778918608, 1.5012878329063857, 1.5006614010134491, 1.344306412464994, 1.5008180509934466, 1.4989147424482172, 1.3435559535019073, 1.5052561023645081, 1.5260917522356434, 1.5283351785709207, 1.5025941163455672, 1.3456341248829098, 1.2202031599163776]"
CN1C(=O)NC2=C1NC(=O)NC2=O,[M+H]+,138.4925424,97.36666666666666,"[1.4348098072648037, 1.4215040209134377, 1.21660445820491, 1.4084299291918119, 1.3632702599127633, 1.3337900512956393, 1.3519706503244213, 1.3741590676459123, 1.2258763490872457, 1.3780738900278984, 1.3785794806650096, 1.2242319343039088, 1.3699571757336528, 1.4642005679139314]"
CN1C(=O)NC2=C1NC(=O)NC2=O,[M-H]-,132.7841068,100.63333333333334,"[1.434809856693415, 1.421504165126125, 1.2166045887066392, 1.4084299750621747, 1.3632702140505304, 1.3337900740553734, 1.3519705425665298, 1.3741589428352434, 1.2258763385030509, 1.378073826088998, 1.3785792802344234, 1.2242318303591422, 1.3699571427691677, 1.464200616022718]"
CC(=O)NC1=CC=C(O[C@@H]2O[C@@H]([C@@H](O)[C@H](O)[C@H]2O)C(O)=O)C=C1,[M+H]+,185.487576,180.66666666666666,"[1.5084192580985785, 1.225551043889643, 1.383627191066516, 1.4095941188150818, 1.4003863519254929, 1.397401608239773, 1.39213699560836, 1.3646563895752726, 1.436135049368583, 1.4394490658688137, 1.4300196458343706, 1.5405897983757497, 1.4396376970874718, 1.529828986837832, 1.4366690223559166, 1.5238279149317604, 1.440914010403883, 1.530337847242983, 1.3491009823415199, 1.2220480711192212, 1.3913538956615625, 1.400416200051503, 1.3964561367266135, 1.5540469227449776]"
CC(=O)NC1=CC=C(O[C@@H]2O[C@@H]([C@@H](O)[C@H](O)[C@H]2O)C(O)=O)C=C1,[M+Na]+,173.6858518,178.50000000000003,"[1.5087378908315299, 1.2256389775421648, 1.3832171263917996, 1.4098537800589772, 1.400119578520733, 1.401089337421192, 1.3923064092026198, 1.3661234364987804, 1.4390125032196865, 1.4261750135255395, 1.4301298231672241, 1.5347567077146096, 1.4414350989322706, 1.5354738232354375, 1.4330814403088403, 1.5310387894194852, 1.4382345939028214, 1.5294377787765085, 1.3473189612818999, 1.2219453044230717, 1.3955055270230396, 1.4001051956275112, 1.3935005563030751, 1.536291343097891]"
CC(=O)NC1=CC=C(O[C@@H]2O[C@@H]([C@@H](O)[C@H](O)[C@H]2O)C(O)=O)C=C1,[M-H]-,179.5847359,183.5,"[1.5065434983603394, 1.2257117771494719, 1.3840999147256217, 1.4087202572315247, 1.3981891362088552, 1.3964564143714273, 1.3956490246715159, 1.3638544121220164, 1.4315373099777569, 1.4401375546844168, 1.4288125200731967, 1.5408257285505293, 1.442527999199302, 1.537950491713714, 1.431145498196355, 1.5409419628294683, 1.4440986334013155, 1.5271150366688448, 1.3528648871947289, 1.2213901462722445, 1.3915053578877048, 1.4026376766983946, 1.3937791701867526, 1.554993416271743]"
C\C(\C=C\C12OC1(C)CCCC2(C)C)=C/C=C/C(/C)=C/C(O)=O,[M+H]+,178.8431881,206.96666666666664,"[1.5090888505567177, 1.4647716298568658, 1.3454431469928607, 1.4868917121724443, 1.4552986898198157, 1.4213487263539668, 1.5029549436977294, 1.5033328348053976, 1.5220453921103259, 1.5229680661772842, 1.5508848488677707, 1.5474737329082833, 1.5460119329894926, 1.3504815275631838, 1.4507213312537062, 1.3445538099608179, 1.4672972424277613, 1.5081561426130905, 1.3488578825164448, 1.4741306690087403, 1.3442867213231828, 1.2135705624302522, 1.5480709758903037, 1.5564803322190215]"
[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@H](O)C[C@]4([H])C[C@@H](CC[C@]4(C)[C@@]3([H])CC[C@]12C)OC1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)C(O)=O)[C@H](C)CCC(O)=O,[M+Na]+,239.2941036,306.8,"[1.5480230818295315, 1.5441548209655307, 1.5288551549100868, 1.5371008383975149, 1.5384845311584652, 1.4235811618032765, 1.5262145416157205, 1.5398605956470335, 1.5365568211505034, 1.539944862698354, 1.5334559688159959, 1.5268929128449762, 1.5658253323090285, 1.5496455605998183, 1.5745411238102234, 1.556554801775257, 1.5380223697693518, 1.5346327682737908, 1.5452270444249097, 1.4345845223543625, 1.4320528088777396, 1.420105390352453, 1.4377917871437103, 1.5411265282197866, 1.4391570670265865, 1.537648025770024, 1.4291979842920886, 1.5380733476733637, 1.4432967756763722, 1.5228901236560417, 1.3526713151596839, 1.2208819062780882, 1.5482563680076382, 1.54030081727494, 1.541640510589703, 1.5268267192802913, 1.5066294897393937, 1.3474511863261536, 1.2183386842133788, 1.5549766293638438, 1.5510383727873123, 1.5507716694999358, 1.560449749092676, 1.5674252253109837]"
[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@H](O)C[C@]4([H])C[C@@H](CC[C@]4(C)[C@@]3([H])CC[C@]12C)OC1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)C(O)=O)[C@H](C)CCC(O)=O,[M-H]-,224.648841,314.56666666666666,"[1.544744998203655, 1.5424361941451625, 1.5312297843239, 1.5427890378507347, 1.5517219573650438, 1.4192141519554222, 1.524760548529097, 1.5392329903697755, 1.5370792859310198, 1.529780412638448, 1.531704621886057, 1.5290224348511017, 1.558268145715381, 1.5527283388308533, 1.5729155019328556, 1.549535223760657, 1.5381570608826625, 1.5352278643331836, 1.5473160257430887, 1.437264081433189, 1.4377048464320994, 1.4245485997391263, 1.4282741083540247, 1.545966970277403, 1.439575096288187, 1.544464227742321, 1.4281230127600584, 1.5268527288822353, 1.447713702674525, 1.5237034822702897, 1.351230891527273, 1.221869344354295, 1.5578665511880256, 1.5405881354087407, 1.5483628047669, 1.5330956634132975, 1.5039735957954812, 1.3474055025141036, 1.2176319069383779, 1.554738954421857, 1.5506153619584204, 1.5583239346459905, 1.5722945716014936, 1.571607995974955]"
OS(=O)(=O)NC1CCCCC1,[M-H]-,140.5815045,104.4,"[1.6039917043161709, 1.4414111716743567, 1.4411299215417397, 1.66366959921187, 1.473303641037954, 1.5378315652607328, 1.5253507183086321, 1.5297380458824843, 1.5293756289414673, 1.5228661185872543, 1.5379951422799416]"
NC(CSC(=S)C(NC(=O)CCC(N)C(O)=O)C(=O)NCC(O)=O)C(O)O,[M+H]+,194.1260837,223.6,"[1.4938929654322295, 1.5398835966050999, 1.825934301445667, 1.76841680954421, 1.6842773755718974, 1.5303480700794074, 1.4720762581624516, 1.372135295011711, 1.2255503084217678, 1.5152730920661426, 1.5300495853829656, 1.534727613622986, 1.4852879152083946, 1.5377310541107627, 1.3544075697383395, 1.2206131179203208, 1.5389016172529808, 1.22835447595224, 1.3746503057330761, 1.4528571955298202, 1.5206786750303838, 1.355163721770451, 1.2208205714707758, 1.5561864039710938, 1.41726644474502, 1.4157754357492438]"
NC(CSC(=S)C(NC(=O)CCC(N)C(O)=O)C(=O)NCC(O)=O)C(O)O,[M-H]-,186.297237,225.33333333333334,"[1.4889557248436494, 1.5444653317458097, 1.8326678497900557, 1.7738417236363144, 1.6850363041672733, 1.534028284502894, 1.470282981131582, 1.368000531489587, 1.2279839419573895, 1.5148194455764894, 1.532920912696504, 1.5353334649239436, 1.4835789465617253, 1.5387621916366117, 1.3551717197914586, 1.219112480925568, 1.5432618271141598, 1.232026979231115, 1.3742759092951893, 1.4508317875759729, 1.516420344708805, 1.3501752930597397, 1.221043668263136, 1.5614126598268154, 1.4053600612744799, 1.4171557473658014]"
NC(CC1=CC(O)=C(C=C1)C1=CC=C(CC(N)C(O)=O)C=C1O)C(O)=O,[M+H]+,183.5717655,209.43333333333334,"[1.4869554495658104, 1.5401370609226968, 1.5132450716183308, 1.3985662386092326, 1.3975647637167754, 1.3698031617379558, 1.4062198146037888, 1.4091934102375894, 1.400177732579834, 1.4843779819311342, 1.4079191960231023, 1.3992391108968896, 1.3976343234938522, 1.5114493811398266, 1.538585767327576, 1.4803296282287692, 1.5288227745244554, 1.349321264669214, 1.2218110502393025, 1.3995510134806832, 1.3994253379210866, 1.3718955334310068, 1.5345834446350493, 1.3534999656039814, 1.2213622752485007, 1.3974081090407644, 1.4053724558692626]"
